""	Estimate	Std..Error	t.value	Pr...t..
BatchBatch_b021	0.00184307804331931	0.00498056034820246	0.37005435422231	0.711342421456174
BatchBatch_b022	-0.00249355848527799	0.00483877115959415	-0.515328872359226	0.606323851227562
BatchBatch_b023	-0.00168334974561031	0.00494834678474261	-0.340184271401638	0.733718154082682
BatchBatch_b024	-0.00320612056463452	0.00489680492781468	-0.654737244365856	0.512637767275346
BatchBatch_b025	-0.0017375218465023	0.00488393699724156	-0.355762543104804	0.72201881402697
BatchBatch_b026	0.00892540205504609	0.00488877859970673	1.82569160640278	0.0678983629514895
BatchBatch_b027	-0.00909427935153189	0.00489748303453167	-1.85692922005222	0.0633228361711641
BatchBatch_b028	-0.00492554335810843	0.00487156645020737	-1.01107999007152	0.311979488276811
BatchBatch_b029	0.00059609211535799	0.0048974469332735	0.121714869702438	0.903124970604611
BatchBatch_b030	-0.00249818609056364	0.00484240373128363	-0.5158979360652	0.605926321215962
BatchBatch_b031	-0.00131199531099502	0.00484208406934921	-0.270956739330499	0.786424611688448
BatchBatch_b032	-0.00718171457415418	0.00488209546344045	-1.47103116437079	0.141284414688629
BatchBatch_b033	-0.0056432019488402	0.00489669038371216	-1.15245227013151	0.24913678328403
BatchBatch_b034	-0.00914636751299438	0.00482641966101623	-1.89506262517349	0.0580856856512068
BatchBatch_b035	-0.00481985894243104	0.00483990557856316	-0.995858052227111	0.319320440763623
BatchBatch_b036	-0.00356770353560559	0.00485595259713517	-0.734707241110714	0.462518754221832
BatchBatch_b037	-0.00296149864902079	0.00491507536750729	-0.602533720764231	0.546819673292149
BatchBatch_b038	-0.0112130049390768	0.00489081571055164	-2.29266560072697	0.0218683975251227
BatchBatch_b039	-0.0072812415784518	0.00488295372749463	-1.49115514600375	0.135922496660417
BatchBatch_b040	-0.00283854355843657	0.00489273596543277	-0.580154657535355	0.561811044521091
BatchBatch_b041	-0.00627667321481848	0.00487926595760673	-1.28639702556759	0.198306169265546
BatchBatch_b042	-0.000279881313525418	0.00489800682514382	-0.0571418790371327	0.954432238868264
BatchBatch_b043	0.001988023763142	0.0048223126268329	0.412255263601119	0.680152819561518
BatchBatch_b044	-0.00124102225764927	0.00484491798723206	-0.256149280734941	0.797835859391157
BatchBatch_b045	0.00148575700777839	0.00491928848267048	0.302026809977168	0.762631969810257
BatchBatch_b046	-0.00373715821123902	0.00490149583238867	-0.762452593868221	0.445790912826571
BatchBatch_b047	-0.00624596604975249	0.00488249352209032	-1.27925741662396	0.200808050677284
BatchBatch_b048	-0.00224230359604473	0.00486074316653438	-0.461308799749535	0.644577622720575
BatchBatch_b049	-0.00378324466356727	0.0048393774347265	-0.781762678070817	0.434355073658794
BatchBatch_b050	-0.000608568009485514	0.00482882284482171	-0.126028232768598	0.899709715183085
BatchBatch_b051	-0.00371228263720285	0.00487578735898075	-0.761370905637459	0.446436544802732
BatchBatch_b052	-0.00716102125300972	0.00492481073425946	-1.45407034694634	0.145928524951946
BatchBatch_b053	-0.00368374599103756	0.00491430968961631	-0.749595817866573	0.45349913746696
BatchBatch_b054	0.00449617652354292	0.00485188668156543	0.926686218914794	0.35409070131166
BatchBatch_b055	-0.000953845600543861	0.00490760599269877	-0.194360672385463	0.845893698099484
BatchBatch_b056	-0.00503818615623122	0.00483008959616581	-1.04308337473297	0.296911062776595
BatchBatch_b057	-0.0021137681641732	0.0048975159006056	-0.431600061556067	0.666032623992333
BatchBatch_b058	-0.00723932127200407	0.00487105769101625	-1.48619082983879	0.137230381369484
BatchBatch_b059	-1.15959057204304e-05	0.00481346498854674	-0.00240905579411546	0.998077856070371
BatchBatch_b060	-0.00399903660404785	0.004874037091839	-0.820477261189448	0.411945159405837
BatchBatch_b061	-0.00847450854389539	0.00489752937538455	-1.73036400485704	0.0835669526337734
BatchBatch_b062	-0.0097864892826008	0.00489028198329739	-2.0012116511944	0.04537106513997
BatchBatch_b063	0.00110340905166867	0.0048657322246108	0.226771429403295	0.820601735207142
BatchBatch_b064	0.00195584388180363	0.00490275748894139	0.398927315131375	0.689947228932474
BatchBatch_b065	-0.000675018799805083	0.00487940433757849	-0.138340410653501	0.889971542213114
BatchBatch_b066	-0.00156266412350842	0.00490555124376466	-0.318550157944979	0.75006801880834
BatchBatch_b067	-0.00576434515145786	0.00483835676101087	-1.19138489288531	0.23350407155622
BatchBatch_b068	-0.00652497574902106	0.00489470739381126	-1.33306758178662	0.18251129228188
BatchBatch_b069	-0.0068987415921935	0.00491718693614106	-1.40298542271967	0.16062288863063
BatchBatch_b070	-0.00786467636951372	0.00483778919546546	-1.62567570676404	0.104020388778032
BatchBatch_b071	-0.00214319336599049	0.00488417757979857	-0.438803325836257	0.660804570163008
BatchBatch_b072	0.00019114231394892	0.00488894499636317	0.0390968427935084	0.968813220934867
BatchBatch_b073	-0.00330003441899259	0.00490550675433447	-0.672720390421786	0.501126045358872
BatchBatch_b074	-0.00560159570687728	0.00484916245027897	-1.15516767365775	0.248023283512376
BatchBatch_b075	-0.000993233167004752	0.00494136259501387	-0.201003902852016	0.840695746514416
BatchBatch_b076	-0.0143216387247221	0.00490057369228126	-2.92244125361887	0.00347341764223516
BatchBatch_b077	-0.00384320500561286	0.00490520829096766	-0.783494762636208	0.433337645693625
BatchBatch_b078	0.00315482999546367	0.0048400813863418	0.651813418750822	0.51452236562876
BatchBatch_b079	-0.00904335645447388	0.00488579481275596	-1.85094888366234	0.0641785232728618
BatchBatch_b080	-0.00337768368248211	0.0048440768071189	-0.697281198662713	0.485627720909356
BatchBatch_b081	-0.00205948228032385	0.00486701125207553	-0.423151329154127	0.67218535356452
BatchBatch_b082	-0.0083927773943364	0.00483000567524247	-1.73763302957508	0.0822771843894869
BatchBatch_b083	-0.00528220537690041	0.0048310617786254	-1.09338394310564	0.274226704950158
BatchBatch_b084	-0.0130450244886905	0.00491293660245764	-2.65523973628417	0.00792589490580605
BatchBatch_b085	-0.00417647014914943	0.00491520084333485	-0.84970488129958	0.395490299526473
BatchBatch_b086	0.0028748167003829	0.00491970396127412	0.584347497941396	0.558987264933742
BatchBatch_b087	-0.000335817980497377	0.00494979645724921	-0.0678448060233982	0.945909250247256
BatchBatch_b088	-0.00362453821986256	0.00485432006751275	-0.746662389264269	0.455268340790759
BatchBatch_b089	-0.000191390734794093	0.00494421402967838	-0.0387100424142728	0.969121609101579
BatchBatch_b090	-0.00880509174588709	0.00487134068318035	-1.80752945001139	0.0706814144157441
BatchBatch_b091	-0.0068147735274403	0.00493146722334488	-1.38189573585324	0.167005410372185
BatchBatch_b092	-0.00789883147028887	0.0049257414840025	-1.60358222126398	0.108807904194073
BatchBatch_b093	-0.00896627086082352	0.00492552870163762	-1.82036719384915	0.0687047433746061
BatchBatch_b094	-0.00518350909190164	0.00624431476930234	-0.830116559367615	0.406473972278849
BatchBatch_b095	-0.0352331066391007	0.00492064043798007	-7.16026848195475	8.08211255768416e-13
BatchUKBiLEVEAX_b1	-0.00608659712282053	0.00467825117006286	-1.30104111591314	0.193246025500065
BatchUKBiLEVEAX_b10	-0.010465500185723	0.00469186172308569	-2.23056449729301	0.025711202374158
BatchUKBiLEVEAX_b11	-0.00837761073523739	0.00470361599026156	-1.78110006271399	0.0748977697024055
BatchUKBiLEVEAX_b2	-0.00710759592863554	0.00472134260578627	-1.5054183782225	0.132218279202932
BatchUKBiLEVEAX_b3	-0.00748003067482991	0.00468819431656963	-1.59550354992603	0.110601409852543
BatchUKBiLEVEAX_b4	-0.00504336892618334	0.00472256962794752	-1.06792897162117	0.285553966559675
BatchUKBiLEVEAX_b5	-0.0125764490720223	0.00471537954193206	-2.66711278703755	0.00765127464895402
BatchUKBiLEVEAX_b6	-0.00911918120535209	0.00474347757764468	-1.92246744209975	0.0545485225621414
BatchUKBiLEVEAX_b7	-0.00770892703347198	0.0047195660843512	-1.63339741317167	0.102387167266768
BatchUKBiLEVEAX_b8	-0.0134279527676969	0.00468463406292684	-2.86638242973187	0.00415239856738823
BatchUKBiLEVEAX_b9	-0.0054401519218011	0.00469185315455148	-1.15948895726281	0.246258453454432
ageBin_FastingTime	7.26039548689927e-05	9.64303286538772e-05	0.752916181895368	0.451501255504243
